bureau_id,v1,v2
140281016,16,9
140291140,26,5
14030975,61,10
140313073,52,3
140322377,51,5
140331648,16,3
140341670,15,5
140352063,19,3
140361796,18,0
140371137,17,1
140381159,23,2
140391353,4,3
140401142,11,10
140411855,13,6
140422155,35,0
140431872,40,5
140441967,38,1
14045925,19,3
140461954,27,8
140471568,15,6
140482856,20,6
1490114123,45,13
14902666,26,0
14903538,8,3
149041935,41,6
149051045,35,2
14906524,35,3
14907431,28,1
14908443,46,2
14909762,20,7
149102394,32,7
14911438,4,1
14912855,7,0
149131235,4,2
14914561,25,0
149151135,24,4
14916937,38,2
146012393,46,1
146021360,42,8
146031345,14,6
14701211,16,2
14301319,6,3
1100112771668,3,3
1100213103977,7,4
1100314721156,3,5
110048851464,0,6
110058891939,0,10
1100611981057,2,4
11007111131457,3,5
11008161062043,5,3
1100916722449,2,13
1101013691973,4,3
11011021017,0,3
110127691836,7,5
110137321726,2,2
1101413692164,2,1
110156401348,5,5
1101611931654,1,6
110179511740,0,5
1101812621437,2,7
110198701355,4,4
1102017371945,9,3
110217302747,3,5
110227223313,3,1
1102311502333,2,5
1102412421366,1,6
1102512382544,1,4
110266472845,11,9
1102714321561,2,6
110287731835,5,3
110297531332,6,5
1103011681196,2,7
110318453255,4,7
110329472956,6,9
110338463456,5,5
1103410451941,3,3
110355542263,2,2
1103610362041,4,1
110378591148,3,4
110385361737,2,4
1103911252141,3,3
110409332332,2,3
110415381461,4,2
1104216302162,2,4
110433372479,10,6
119012132046,7,5
119028432356,1,5
119037412560,2,3
119047411473,2,2
119056571357,1,4
119065411471,1,4
119075231531,0,2
11908121022675,4,2
119094772159,3,1
11910986452,2,3
119119671185,0,4
119123402164,2,1
119138381660,0,2
1191411692063,0,4
1160113843498,1,1
11602188846152,2,5
1160312645188,6,6
11701102528,1,3
1130112151919,8,7
115010000,0,0
12001314323,12,0
12002105319,20,2
120030689,24,1
1200419162,8,1
1200516235,9,3
12006118333,5,2
1200729256,17,1
12008183518,16,1
1200938255,20,5
12010310232,12,2
12011113413,2,0
12012312537,11,3
1201346295,11,0
12014211245,11,1
1201525213,9,2
12016316323,12,2
1201736275,20,0
12018430704,20,4
120192485610,11,5
120204314410,26,11
120213193911,53,10
120224428012,35,4
12023449705,24,7
12024543698,19,7
12025037493,11,6
120260292911,60,3
120270112414,67,5
120283162810,82,5
12029427339,86,3
12030111406,62,4
120317253310,67,10
120325272911,67,1
12033212274,56,2
12034120409,72,4
120355176314,74,3
12036119374,81,5
12037524386,86,3
120382164921,64,8
12039429837,52,2
12040418626,84,3
12041117667,91,4
120420251,8,2
120430200,1,0
12044022489,66,1
12045217586,44,6
12046415643,55,1
12047011325,29,1
12048222606,63,2
120493198411,48,6
120503266211,15,3
12051525260,35,3
120522155011,79,2
120532421057,70,2
120544306211,54,3
12055424877,72,1
120560271117,81,2
12057613616,72,2
12901012532,32,0
12902021676,67,2
12903112433,31,2
12904017502,75,1
12905111306,56,2
12906010223,13,3
12907018120,10,0
12908216733,38,2
12909016583,67,1
12910221449,75,2
129110214610,85,1
12912327299,54,2
12913316616,15,3
12914113341,8,0
1291519579,21,5
1291635274,1,1
12917410284,8,3
126012151,3,0
12602218409,42,2
126033336911,106,4
12604320531,68,2
1270136154,43,0
123010311,0,0
1250107553,52,1
1250248662,42,4
130011421122,5,1
130026336,0,1
13003181947,2,5
130041771552,4,1
13005193722,4,2
130061121748,8,2
130071842152,2,8
13008962029,0,3
130091472828,1,4
130101663456,3,4
130112115149,4,2
13012643957,1,0
1301330104230,7,1
130141736946,3,5
1301532910773,2,4
130163621749,5,3
130171945589,1,1
1301824102428,1,7
130191295858,4,10
130201585851,0,6
130211995942,0,2
1302216612484,2,5
13023857693,2,4
130241849969,5,3
13025677099,0,6
13026191110570,1,4
1302724810363,2,1
13028996050,3,1
1302912107572,1,4
130301846257,1,13
1303122105843,0,0
130321338187,1,3
13033483637,0,3
130342074,0,0
1303514169475,2,16
1303633116128,1,6
130371052,0,0
1303819168857,1,2
130391577174,6,1
130401436238,2,2
1304116177351,2,3
130421143948,3,4
13043131011386,0,3
1304421145139,1,8
130451669556,1,2
1304617127038,2,3
130471788274,0,1
1304819158542,1,5
130492158661,0,3
1305017179864,2,3
1305116127846,1,0
139011764040,0,1
13902871840,0,0
1390391426,1,0
13904711266,0,0
139051502440,0,1
13906413331,0,0
139071855470,0,3
1390813108293,1,1
13909738475,1,2
139101879240,0,2
139112547866,2,3
139121794446,4,1
139131969087,1,1
139141286757,1,4
13915753959,1,3
13916847545,2,1
136011182750,2,0
1360211107990,2,3
136031586057,0,1
136041535732,2,1
13701395410,1,2
13301701113,3,0
135011146,1,0
13502413113,0,1
13503202316,0,3
135041605762,0,4
135051335964,2,10
1400120874131,4,1
140021536104,1,0
14003101050011,2,1
14004151060017,6,1
1400516803016,4,2
1400612511010,1,1
140071147108,4,1
140087341021,10,7
140097102010,2,3
140108310120,9,2
140119113119,5,7
140128303425,7,2
140135542038,6,1
1401425502033,0,1
140158720034,5,5
1401616670030,8,3
140177721150,7,3
1401822800088,13,3
140193160010,1,5
140205240013,1,6
140218213032,12,3
140223252137,1,3
140237263130,1,7
140243176028,7,1
140258442135,9,2
1402612420029,9,3
1402718572121,6,2
1402810184016,0,7
140295398122,4,3
140308783050,7,8
1403122756044,8,3
1403218831046,4,4
140331652115,6,2
1403420720012,0,1
1403520662015,2,0
1403613933020,2,0
14037846306,3,0
140387602021,4,1
14039856212,0,4
140401045109,5,4
140411065119,3,3
1404216554032,4,0
1404315785023,11,3
1404416683033,4,1
14045532209,8,0
1404614553026,4,6
1404713713111,1,4
1404824590017,8,2
14901111264139,5,9
149023690120,5,0
14903539003,6,1
1490417402133,0,8
149058470033,2,2
149066230035,1,4
149075310125,1,1
149084450042,2,2
149097630017,5,4
1491023945024,5,5
14911436304,0,0
14912753008,2,0
149131434400,0,1
149145680025,2,0
1491512370021,1,3
1491610380035,2,1
1460121960439,1,2
1460211582042,4,6
146031049109,5,4
147012111014,2,1
14301218204,4,1
2100113213,66,9
2100281124,94,4
2100311623,74,4
21004000,1,0
210055215,45,2
210061318,42,2
210079412,52,2
2100810413,64,5
210098421,80,0
2101019525,84,1
2101112211,62,3
2101211411,55,2
2101311413,55,2
2101410517,40,4
2101512210,54,5
210167216,35,0
2101710310,50,6
210189019,60,8
210191458,47,3
21020669,65,6
21021807,70,3
21022423,38,0
210231016,27,0
21901457,101,6
21902758,156,4
21903111122,113,1
21904175,35,2
219054319,92,1
21906766,122,7
219070010,49,1
21908838,54,4
219093313,56,0
21910228,83,1
219114512,83,3
21601778,86,6
2160215511,124,5
21603201128,216,11
21701102,3,0
21301000,0,0
21501238,23,6
220019334,102,1
22002141031,71,3
2200315330,76,6
22004171131,88,4
2200510930,66,2
220065323,41,4
2200711527,73,4
220085228,59,6
220099735,86,6
2201013824,70,9
2201111528,73,4
220126625,58,1
2201311015,62,6
2201422619,55,2
2201513224,66,4
2201611726,66,7
2201720431,85,4
22018191338,75,3
2201971132,65,0
22901336,72,0
22902727,56,6
22903828,69,2
22904568,62,1
22905747,43,1
229062013,30,5
22907000,0,0
2290811817,72,1
2290913741,100,3
2260112824,101,2
226021028,45,2
22701041,2,0
22301000,0,0
23001300,4,0
23002001,1,0
23003232,11,1
23004327,58,4
23005924,60,3
23006459,63,1
230077514,47,3
230087222,71,4
2300914425,73,5
2301010517,69,3
2301110317,28,5
2301212517,52,6
230134218,71,4
230148430,88,1
230158336,69,7
2301612336,108,6
2301712413,53,16
23018654,38,6
2301911615,55,4
230207525,71,5
2302151137,72,7
2302213229,59,5
230238836,110,5
230245632,96,7
2302512184,65,3
230268519,54,2
239011177,136,3
239026410,70,2
23903648,70,2
239045415,56,0
239053012,34,0
239060511,64,1
239073314,88,5
2390841019,61,5
23909446,49,2
239104012,64,1
239113321,59,2
23601219,81,2
236024114,41,1
236035311,104,4
23604338,68,1
23701208,2,0
23301301,8,0
23501306,72,4
23502258,105,13
23503861,62,3
210011661,16,10
210021194,30,6
210031478,21,5
2100401,0,0
21005650,11,2
21006435,24,3
210071147,16,5
210081065,16,5
210091572,26,6
210101987,28,0
210111559,10,6
210121550,15,3
210131546,19,5
210141243,17,4
210151649,13,5
21016935,16,0
210171352,7,7
210181459,17,6
210191942,12,4
21020663,11,12
210211262,10,4
210221034,3,0
210231024,9,1
219016103,7,7
2190214147,13,6
2190317115,25,1
21904531,10,4
21905683,26,4
2190610118,8,6
21907049,11,1
21908951,12,5
21909653,14,0
21910481,7,4
21911587,12,3
216011383,11,7
2160220125,9,6
2160329210,33,14
2170114,1,0
2130100,0,0
215011322,1,5
2200114100,32,3
220021872,36,3
220031771,33,9
220042086,40,5
220052160,33,3
22006637,28,5
220071369,30,8
220081059,25,6
22009881,42,11
220101375,29,8
220111373,32,5
22012856,31,1
220131257,18,7
220141959,23,3
220151157,25,4
220161570,25,7
220171684,39,5
220182175,50,2
22019963,41,2
22901568,9,2
22902757,10,4
22903866,12,3
22904659,16,1
229051040,11,1
22906329,12,5
2290700,0,0
229081077,18,4
229091897,42,7
2260113102,28,4
226021142,10,4
2270103,4,0
2230100,0,0
2300134,0,0
2300201,1,0
23003311,4,1
23004849,12,5
230051154,7,6
23006665,10,1
230071148,14,3
230081068,29,2
230091575,25,6
230101264,22,6
230111225,22,4
230121650,20,6
23013666,25,2
230141482,33,2
230151074,32,7
2301615102,40,8
230171649,15,18
23018840,6,5
230191255,20,4
23020974,25,6
23021877,41,6
230221354,35,6
2302314113,34,7
23024994,36,7
230251563,18,6
23026757,21,3
2390115135,10,5
23902766,15,4
239031169,8,2
23904556,18,1
23905233,14,0
23906361,16,1
23907490,12,7
23908765,22,5
23909446,11,4
23910561,13,2
23911453,28,2
23601379,10,3
23602835,15,3
236035103,12,7
23604568,8,2
2370124,6,0
2330137,2,0
23501761,9,8
235026103,10,14
23503566,3,6
210011759,17,10
210023591,9,6
210032477,12,5
2100401,0,0
210051943,6,1
210062239,4,1
210071747,10,5
210082062,8,6
210092672,14,7
210102888,18,0
210111161,14,4
210121658,7,2
210132145,13,6
210141644,12,4
210151745,13,8
210161835,6,1
210171249,11,7
210182456,10,6
210191343,16,5
210201262,8,10
210211458,12,4
21022633,7,1
21023826,9,1
219011498,5,6
2190214148,11,7
2190333106,18,1
219041331,3,3
219052582,8,4
2190612118,10,6
219071148,0,1
219081250,9,6
219091554,4,0
21910978,6,3
219111682,5,4
216011187,10,6
2160217119,19,5
2160350201,21,14
2170114,1,0
2130100,0,0
215011323,1,5
22001321593,7,2
22002291968,9,4
22003311769,7,6
22004372082,7,5
22005351755,8,2
2200628634,2,6
22007311168,3,7
22008261153,3,7
22009461171,4,11
22010301463,5,12
22011301669,2,1
22012271053,4,2
2201320759,3,5
22014281450,8,4
2201532652,3,6
22016241365,6,9
22017351779,9,4
22018472464,9,4
2201936862,9,0
2290111562,3,3
22902121050,3,3
2290311766,2,3
229049661,5,1
229058743,4,0
2290611132,0,5
22907000,0,0
22908191370,6,1
22909431593,8,5
22601291594,5,4
22602111137,4,4
22701201,4,0
22301000,0,0
2300134,0,0
2300201,1,0
23003412,2,1
230041151,8,4
230051155,6,6
23006565,11,1
230071148,13,4
230081466,27,2
230091479,23,5
230101062,28,4
230111026,22,5
230121553,17,7
23013669,22,2
230141484,31,2
23015674,35,8
2301613105,40,7
230171149,19,19
23018642,5,6
23019954,23,5
23020675,27,6
23021473,47,8
230221154,39,4
2302310119,32,7
230241291,35,8
230251066,24,2
23026758,19,4
2390117134,8,5
23902769,12,4
23903870,11,1
23904459,17,0
23905236,11,0
23906661,14,0
23907587,15,6
23908765,18,9
23909648,8,3
23910660,13,2
23911754,25,3
23601477,10,4
23602935,14,3
236038102,11,6
23604866,7,2
2370114,7,0
2330137,2,0
23501667,6,6
235028100,13,12
235031359,3,5
3100111410,36,4
310021404,74,3
3100314402,59,2
3100416224,65,0
31005241610,37,4
3100615373,52,1
3100711642,42,1
3100822840,25,6
3100921611,25,4
31010311223,25,1
3101116602,26,4
3101212402,24,1
310137914,26,1
3101416753,44,3
3101533595,66,0
310162122,79,1
310174422,52,2
3101816114,59,1
3101914731,62,5
3102081184,121,7
31021175115,62,7
3102216114,54,0
3102313713,58,1
3102426313,64,4
3102536867,70,1
3102651612,73,0
3102713919,25,3
3102814621,35,0
3102926946,31,4
31030206410,44,2
31031205212,45,1
3103229237,31,4
31033275110,14,3
3103418702,17,2
310357312,18,1
3103618414,14,1
3103712611,54,4
3103812714,27,0
3103923825,44,0
310403500,85,0
310418006,107,1
3104213310,57,7
319016610,12,0
319027341,48,1
319033500,42,2
319046240,95,0
3190514546,82,1
3190610222,78,1
3190721234,33,3
3190810511,33,0
3190918305,30,0
3191013600,64,1
319118401,62,2
3191213521,42,2
3191313334,50,1
3191425662,50,2
31601301369,166,20
31602201156,114,7
316032010450,112,3
3170122210,13,3
313011000,2,0
315014330,3,3
31502371061,59,3
32001141011,57,0
3200218711,63,0
3200337220,77,1
32004271525,49,5
32005831128,58,2
32006531228,45,3
3200718626,21,2
32008384213,20,0
3200939421,26,0
32010361526,18,0
32011385512,17,13
3201245723,30,0
320132711115,14,1
32014549313,51,3
320152713313,52,4
3201626746,55,1
3201727748,29,3
320184314210,23,3
3201928913,26,0
3202022406,20,2
3202121302,22,0
3202234736,33,0
32023335012,44,1
32024361212,24,5
3202527712,10,2
3202662454,18,5
32027781163,49,2
3202856627,20,1
3202918214,27,0
3203012655,19,1
3203128529,20,2
32032336313,33,3
3203337536,28,1
3203413406,11,1
3203535533,17,1
3203634615,18,0
32037284110,33,2
3203854538,56,1
3203929940,77,2
3204041209,28,0
3290144523,56,0
3290231646,110,4
3290383807,83,0
3290431509,19,0
3290516842,34,1
3290634647,50,1
3290746905,69,3
3290831311,48,2
3290949937,35,1
32910461448,28,3
329112513511,35,2
32912205012,29,5
3291318414,42,2
32601389310,67,1
32602679111,63,9
326036720614,117,3
32701824117,19,3
323012131,2,0
325012130,0,3
3300123623,63,1
330029524,62,3
33003379319,41,1
330043512118,62,0
33005507111,104,6
33006334314,22,1
33007318210,31,2
33008527512,40,1
33009231710,26,2
33010499312,37,1
3301140708,34,1
33012192210,19,2
33013355423,43,0
33014696112,36,4
33015398113,50,1
33016371514,51,2
33017228314,57,0
33018243511,63,4
3301915236,44,3
3302011633,34,6
3302112405,71,1
3302210401,60,1
3302326813,67,3
3302419526,63,1
330252743,36,1
330266312,82,1
330276267,63,3
330284460,48,1
3302911634,76,5
330309844,74,5
330316504,69,1
3303214634,56,2
3303312832,53,0
330348324,50,0
33035181136,27,3
330365334,56,1
3303719973,59,4
3303810736,85,3
330399832,24,1
33040125313,23,0
3304112933,53,0
33042168111,31,0
3304331668,45,4
330442110210,28,7
3304519422,44,3
3304611222,13,2
33047121032,28,0
33048231211,27,2
3390113013,36,2
3390220307,88,1
3390310210,21,0
339047300,31,1
339053530,102,5
3390614534,151,2
339078630,96,2
3390810108,122,4
3390921706,26,0
3391018115,49,0
3391110813,54,3
3391235308,50,3
33913173110,60,2
3391437213,93,2
3391515100,111,8
3391611325,111,0
3360173211027,106,1
336026415,37,1
33603492076,217,3
33701350010,7,0
333010000,3,0
340015671215,45,1
340024313419,45,2
34003567320,58,1
3400496127,55,1
34005886216,54,1
340066711418,67,3
34007573312,50,5
34008527319,68,4
34009656411,67,0
3401050238,46,0
340119110314,69,2
3401266875,73,3
34013551056,58,1
34014536114,35,2
34015554110,28,0
340164211211,50,0
34017852117,70,4
34018653011,63,2
3401980768,60,1
3402066913,41,3
3402159866,38,2
340225311320,66,2
34023515419,44,3
3402462948,43,4
3402553326,46,2
34026338310,76,7
34027563015,34,1
3402820116,25,1
34029274534,13,1
34030538122,52,0
34031495112,25,1
34032405221,33,2
34033402216,19,0
34034513223,35,0
34035826030,38,1
3403660024,63,0
34037864412,52,3
34038658729,56,1
34039625118,40,0
34040657312,66,0
34041466413,42,1
34042487619,27,2
3404315436,17,2
34044398926,35,5
340453981010,41,2
340463481110,30,3
340473291118,30,2
34048313316,26,0
3490119125,31,0
3490222313,24,0
34903435710,25,4
34904365129,32,2
34905622013,47,0
34906431218,39,1
349071051114,58,0
3490828409,50,1
3490937545,71,5
3491033309,68,0
349118015310,69,5
3491252814,94,2
3491382554,56,2
34914773210,78,3
34915542314,62,6
349163110012,72,2
346011209212,111,1
3460210712136,113,9
34603132141251,105,3
34701461023,7,1
343010000,0,0
3450142711,32,1
3450212110,35,0
35001337310,22,0
